Ticker&Date, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
OR.TO20170909,2.4174,17.8552,17.2999992371,15.4378,0.770331445793,0.0723,0.296,0.3683,0.00417919093575,64.5249,16.16,16.6465,17.284,67.2456,84.2696,84.8314,1504877400
VNP.TO20170909,0.1176,3.3433,3.27999997139,3.2257,0.461734450593,-0.0058,0.0264,0.0206,-0.00176829269835,51.9893,3.1918,3.2845,3.294,46.2173,63.1579,71.9298,1504877400
UVSP20170909,2.0644,30.1097,28.0499992371,28.0453,0.00227632099426,-0.116,-0.2617,-0.3777,-0.00413547248325,34.5639,29.6458,29.0775,28.55,55.2809,20.9302,20.6038,1504877400
MWX.V20170909,0.0178,0.0889,0.070000000298,0.0711,-0.0617977360661,-0.001,-0.0009,-0.002,-0.0142857142249,30.8545,0.0817,0.08,0.076,61.512,0.0,16.6667,1504877400
CASY20170909,4.8636,107.5788,107.190002441,102.7152,0.920059717371,0.3906,-0.2842,0.1063,0.00364399655848,55.5398,105.989,105.147,106.436,53.5314,83.2027,91.108,1504877400
GWR20170909,5.8666,70.2013,69.8000030518,64.3347,0.931596333781,0.3893,0.3849,0.7742,0.005577363653,66.0729,67.1983,67.268,69.458,47.2523,87.0048,85.3143,1504877400
PE20170909,1.6016,25.6308,23.8600006104,24.0292,-0.105643974556,0.0553,-0.5382,-0.483,0.00231768644532,34.7847,26.5683,24.83,24.896,58.1431,30.5556,49.8837,1504877400
PAC20170909,4.264,112.5615,108.330001831,108.2975,0.00762238064134,-0.1766,-0.7089,-0.8855,-0.00163020397872,40.2526,112.1153,110.4295,109.22,37.8234,22.3969,37.879,1504877400
LXFR20170909,1.5872,12.7391,12.5100002289,11.1519,0.855657906302,0.1377,-0.0775,0.0602,0.0110071940432,56.7004,12.4128,11.9455,12.59,49.4166,74.2331,84.6146,1504877400
PRMW20170909,2.0662,12.9476,11.7899999619,10.8814,0.439744439964,0.0447,-0.2735,-0.2288,0.00379134861278,46.8851,12.4955,11.9145,11.688,41.6486,77.3109,69.7235,1504877400
CHKE20170909,1.0618,4.8859,3.90000009537,3.8241,0.0714824782138,0.0673,-0.2574,-0.1901,0.0172564098344,35.897,5.4262,4.355,4.47,50.0853,30.7692,69.4067,1504877400
INGN20170909,11.5496,100.8298,103.050003052,89.2802,1.19223202983,0.9342,0.6725,1.6067,0.00906550191494,75.6393,94.6768,95.055,99.272,87.2312,91.263,93.1335,1504877400
BIOA20170909,0.234,0.5555,0.34999999404,0.3215,0.121794846323,0.0579,-0.351,-0.2931,0.165428574246,19.5908,1.648,0.4385,0.346,28.0934,15.7895,17.5439,1504877400
CHQ.V20170909,0.6751,0.8923,0.899999976158,0.2172,1.01140568236,0.0377,0.0916,0.1293,0.0418888899986,80.482,0.3417,0.5548,0.81,82.3564,91.3043,79.7101,1504877400
HBNC20170909,1.0436,26.2578,25.4599990845,25.2142,0.235529977456,-0.031,-0.1139,-0.1449,-0.00121759627316,41.6368,26.106,25.736,25.568,56.9881,30.2631,23.7127,1504877400
NWBO20170909,0.0364,0.1967,0.180000007153,0.1603,0.541208987708,0.0007,-0.0014,-0.0007,0.00388888873436,51.6595,0.1795,0.1785,0.18,49.7873,40.0,46.6667,1504877400
SOL20170909,0.254,2.6175,2.30999994278,2.3635,-0.210630146537,-0.0136,-0.0334,-0.047,-0.00588744603328,35.2169,2.5372,2.4905,2.438,12.5534,38.0,30.0001,1504877400
NMRX20170909,0.3426,4.0358,3.82999992371,3.6932,0.399299251915,0.0344,-0.1671,-0.1326,0.00898172341651,41.6969,4.4018,3.8645,3.866,47.0181,57.6923,66.8997,1504877400
CNAB20170909,0.1235,1.022,0.910000026226,0.8985,0.0931176212635,-0.0028,-0.0014,-0.0043,-0.00307692298825,43.836,0.955,0.9602,0.959,35.3306,20.5608,39.2523,1504877400
KIV.V20170909,0.0316,0.1223,0.0900000035763,0.0907,-0.0221517855608,-0.0021,-0.0022,-0.0042,-0.0233333324062,39.355,0.1082,0.1065,0.098,6.1239,0.0,0.0,1504877400
ALI.V20170909,0.0227,0.0576,0.0450000017881,0.0349,0.444933999478,0.0005,-0.0027,-0.0022,0.0111111106696,47.2136,0.0533,0.0463,0.047,27.2673,50.0,50.0,1504877400
PANL20170909,0.2081,2.6173,2.54999995232,2.4092,0.676597560386,0.0183,-0.0537,-0.0355,0.00717647072243,47.9484,2.6492,2.5132,2.534,78.3536,43.6692,47.9759,1504877400
BRSS20170909,1.8206,29.9503,29.3999996185,28.1297,0.697736800247,0.1153,-0.3472,-0.2319,0.00392176875837,47.952,30.3825,29.04,29.39,55.6194,46.3414,44.6138,1504877400
VRX.TO20170909,2.9898,18.8099,16.5200004578,15.8201,0.234096079257,-0.0433,-0.8037,-0.8469,-0.00262106530267,36.0492,19.5228,17.315,16.32,35.9369,22.549,14.8148,1504877400
MYE20170909,1.2408,18.7829,18.5499992371,17.5421,0.812297902209,0.047,0.1261,0.1731,0.00253369282658,55.8718,18.0425,18.1625,18.39,66.6389,67.9999,61.3332,1504877400
EBSB20170909,0.7628,17.7789,17.6000003815,17.0161,0.765469823636,-0.004,0.0875,0.0835,-0.000227272722347,54.3237,17.0997,17.3975,17.57,52.6029,64.706,53.1476,1504877400
RELV20170909,0.8428,7.9019,7.13999986649,7.0591,0.0959894001965,0.0092,-0.4207,-0.4116,0.00128851543026,37.023,8.6498,7.4805,7.296,6.4006,0.0,2.451,1504877400
OMAM20170909,0.8072,14.0066,13.5200004578,13.1994,0.39717598831,0.0391,-0.2363,-0.1972,0.0028920117364,41.352,14.4418,13.603,13.608,57.7575,27.5863,31.3007,1504877400
SYF20170909,2.508,31.404,28.5499992371,28.896,-0.137958836898,-0.197,0.05,-0.147,-0.00690017531574,34.8433,29.9057,30.15,29.672,50.2741,8.167,9.8525,1504877400
LXRX20170909,1.1336,14.9988,14.7299995422,13.8652,0.762878918698,0.1231,-0.3624,-0.2393,0.00835709462495,48.9801,15.7093,14.432,14.558,62.9604,68.3823,60.2941,1504877400
GWO-PQ.TO20170909,0.5458,24.7134,24.1000003815,24.1676,-0.123854192983,-0.0316,-0.0734,-0.105,-0.00131120329875,30.1128,24.6777,24.4405,24.272,39.2353,15.6251,15.3626,1504877400
HCI20170909,14.4122,45.3751,30.7700004578,30.9629,-0.0133844619306,-0.8901,-2.0441,-2.9342,-0.0289275263815,25.5318,43.1548,38.169,32.616,8.8757,27.031,22.1526,1504877400
MCO20170909,7.0022,135.9061,135.350006104,128.9039,0.920582974425,0.0597,1.5189,1.5786,0.000441078665001,67.9629,127.8947,132.405,134.126,71.0727,92.8698,88.6383,1504877400
DERM20170909,2.7024,25.0827,25.5599994659,22.3803,1.1766205839,0.4125,-0.7798,-0.3672,0.0161384979898,58.8423,26.8678,23.7315,24.42,50.826,89.41,86.5871,1504877400
AEG20170909,0.5062,6.0041,5.59999990463,5.4979,0.201698744829,-0.0428,0.0438,0.001,-0.00764285727301,46.3089,5.4772,5.751,5.6,48.5493,27.5,22.5,1504877400
SENEA20170909,2.6754,30.5917,30.3999996185,27.9163,0.928347020457,0.2077,0.0592,0.267,0.00683223692784,60.5817,29.5105,29.254,30.2,89.0637,76.9231,80.7949,1504877400
SBB.TO20170909,0.7876,2.6913,2.53999996185,1.9037,0.807897361418,0.0313,0.0786,0.1099,0.0123228348307,62.4319,2.1522,2.2975,2.562,62.4087,77.4648,80.7512,1504877400
LC20170909,0.5892,6.3261,5.86000013351,5.7369,0.208927585734,-0.0384,0.1569,0.1185,-0.00655290087459,47.6556,5.6405,6.0315,6.094,37.3556,9.2437,34.852,1504877400
GTS20170909,2.479,25.1665,24.1100006104,22.6875,0.573820334954,-0.2673,1.6812,1.4139,-0.0110866857417,67.5793,18.9783,23.927,24.18,60.3856,48.6166,52.3057,1504877400
RWC20170909,1.2956,4.4578,4.15000009537,3.1622,0.762426748508,0.0546,0.1151,0.1697,0.0131566262037,59.3819,3.7403,3.81,4.23,73.6429,62.5,69.4445,1504877400
RRX.TO20170909,0.5182,6.8056,6.67000007629,6.2874,0.738325118282,0.0801,-0.2738,-0.1937,0.0120089953649,41.9515,7.4358,6.5465,6.674,41.1451,61.7647,67.1569,1504877400
NPI.TO20170909,0.7916,24.2643,23.7000007629,23.4727,0.287140933476,-0.0535,0.1246,0.0711,-0.00225738389358,51.2084,23.3678,23.8685,23.684,30.8165,27.6317,19.737,1504877400
NWFL20170909,4.2286,45.5208,42.8600006104,41.2922,0.37076115271,-0.2472,0.0668,-0.1805,-0.00576761541017,48.0784,42.778,43.4065,42.092,45.6111,72.6054,57.7976,1504877400
NGVC20170909,1.018,6.447,5.59000015259,5.429,0.15815339154,0.0393,-0.4586,-0.4192,0.00703041125711,37.3348,7.2935,5.938,5.652,41.8725,17.4758,21.6829,1504877400
LBRDA20170909,4.821,103.1405,100.800003052,98.3195,0.514520442182,-0.2697,1.7939,1.5242,-0.00267559515709,55.9754,93.3865,100.73,101.36,26.9488,44.7369,65.892,1504877400
BKJ20170909,1.0794,18.3072,17.75,17.2278,0.483787289235,-0.0283,0.2191,0.1908,-0.00159436619718,52.4094,17.2257,17.7675,17.97,59.4321,56.0001,58.2657,1504877400
HR-UN.TO20170909,0.7212,21.6081,21.5300006866,20.8869,0.891709216092,0.0675,-0.0413,0.0262,0.00313516014154,55.9299,21.6015,21.2475,21.46,43.0816,84.1272,74.6033,1504877400
PLAB20170909,2.2586,9.1493,7.75,6.8907,0.380456920216,0.052,-0.4564,-0.4045,0.00670967741935,34.2673,9.2358,8.02,7.86,54.6665,36.3636,54.5454,1504877400
CLW20170909,1.9964,46.3707,46.25,44.3743,0.939541174113,0.1573,-0.2519,-0.0946,0.00340108108108,53.4878,46.2642,45.3725,45.91,67.4682,76.4706,63.3987,1504877400
TNAV20170909,0.621,6.6405,6.25,6.0195,0.371175523349,0.0675,-0.2432,-0.1757,0.0108,34.2584,7.3597,6.33,6.46,46.2774,33.3333,61.1111,1504877400
RBCN20170909,0.9922,8.5701,8.32999992371,7.5779,0.758012420587,0.0634,0.0079,0.0713,0.00761104448748,55.9437,8.3992,8.074,8.344,67.1654,77.0491,83.0904,1504877400
WPX20170909,0.8892,10.3126,9.61999988556,9.4234,0.221097487133,0.0109,-0.0152,-0.0043,0.00113305614654,43.0012,9.8625,9.868,10.054,47.3058,21.0526,57.6023,1504877400
VNOM20170909,1.7636,17.6413,16.8799991608,15.8777,0.568325675191,0.0314,0.0509,0.0823,0.00186018966594,50.9442,16.4472,16.7595,17.054,88.6413,64.7058,82.1289,1504877400
CHEF20170909,1.3384,18.0067,16.6000003815,16.6683,-0.0510307968696,-0.1827,0.6056,0.4228,-0.0110060238435,49.7672,14.9808,17.3375,17.07,38.8308,9.6774,23.7386,1504877400
GROW20170909,0.138,1.39,1.35000002384,1.252,0.710145100303,0.0088,-0.0117,-0.003,0.0065185184034,50.9145,1.3965,1.321,1.352,38.8859,71.4286,71.4286,1504877400
OPHC20170909,1.1092,3.0666,2.02999997139,1.9574,0.0654525526413,-0.054,-0.1568,-0.2108,-0.0266009855966,11.1757,2.8113,2.512,2.112,0.7273,8.4507,5.6338,1504877400
LOV20170909,0.6854,1.4947,1.32000005245,0.8093,0.745112419685,0.0105,0.0833,0.0939,0.00795454513846,68.5154,1.0115,1.152,1.298,93.4359,69.8113,70.342,1504877400
JTPY20170909,0.566,2.148,1.95000004768,1.582,0.650176762692,0.0069,0.0184,0.0253,0.00353846145193,53.721,1.8973,1.865,1.92,81.6729,44.4444,50.5291,1504877400
BORN20170909,0.1886,1.3598,1.22000002861,1.1712,0.258748826141,-0.0027,-0.0211,-0.0239,-0.0022131147022,40.4142,1.3088,1.2655,1.236,27.6518,14.8148,17.2839,1504877400
GPM.V20170909,0.0668,0.1724,0.129999995232,0.1056,0.365269389695,-0.0024,0.0092,0.0068,-0.0184615391387,49.4103,0.1132,0.139,0.136,34.2391,20.0,33.3333,1504877400
LIF.TO20170909,2.343,20.303,20.1499996185,17.96,0.934698940901,0.0406,0.6079,0.6485,0.00201488837561,68.3278,17.427,19.1315,19.908,77.5321,77.7292,75.791,1504877400
HTBK20170909,0.9218,13.8389,12.970000267,12.9171,0.0573880093608,-0.0504,-0.1128,-0.1633,-0.00388589043657,34.1266,13.6232,13.378,13.09,30.7863,23.0769,18.8561,1504877400
SILC20170909,6.082,56.198,54.1699981689,50.116,0.66655675254,0.1258,0.8735,0.9992,0.00232231870505,56.0414,50.6623,53.157,55.344,68.893,53.902,65.0938,1504877400
SGF.TO20170909,0.041,0.24,0.209999993443,0.199,0.268292523012,0.0026,-0.0148,-0.0121,0.0123809527675,39.3709,0.2735,0.2195,0.224,45.7107,0.0,16.6667,1504877400
HWY.V20170909,0.153,0.41,0.300000011921,0.257,0.281045829549,-0.0052,-0.0036,-0.0089,-0.0173333326446,41.7145,0.3417,0.3335,0.298,10.4906,20.0,17.5,1504877400
BTN20170909,0.5736,6.7193,6.44999980927,6.1457,0.530508733028,0.0006,-0.0391,-0.0386,9.30232585648e-05,49.8468,6.5723,6.4325,6.37,51.5289,63.7681,47.8077,1504877400
SFBS20170909,2.1424,35.0847,32.8899993896,32.9423,-0.0244121594247,-0.0327,-0.5367,-0.5695,-0.000994223186586,31.0753,35.6768,34.0135,33.566,38.3936,15.0214,20.6727,1504877400
HBC.TO20170909,3.8072,13.0411,12.6599998474,9.2339,0.899900149037,0.1928,0.2677,0.4605,0.015229068114,63.2648,10.9882,11.1375,12.244,71.0831,86.129,93.9682,1504877400
TRK20170909,0.8824,21.2222,21.2199993134,20.3398,0.997506021481,-0.0326,0.2242,0.1916,-0.00153628657186,59.3551,19.6578,20.781,20.898,66.639,80.6201,60.45,1504877400
CHE20170909,11.6652,198.0326,192.460006714,186.3674,0.522289091817,0.6561,-1.2779,-0.6217,0.00340901993719,44.3322,198.9913,192.2,195.24,69.9512,45.6772,58.8881,1504877400
PGH20170909,0.136,0.6685,0.649999976158,0.5325,0.863970412928,0.0155,-0.0232,-0.0078,0.0238461547208,53.076,0.6995,0.6005,0.65,75.6826,71.4286,79.3651,1504877400
SRDX20170909,3.1396,27.3873,27.3500003815,24.2477,0.988119627172,0.2494,0.0382,0.2875,0.00911882985453,67.1671,26.4068,25.8175,27.07,71.5485,97.9167,92.6389,1504877400
TPK.TO20170909,0.4096,6.1103,5.78999996185,5.7007,0.218017484993,-0.0056,-0.0374,-0.0429,-0.000967184807754,42.9817,6.0092,5.9055,5.868,35.2181,30.0,31.1111,1504877400
GWW20170909,11.6756,167.9233,164.970001221,156.2477,0.747053789159,0.8344,-2.0487,-1.2142,0.00505788927578,52.063,169.0442,162.0855,163.328,45.66,92.2294,79.5653,1504877400
TCX20170909,3.8076,54.8613,50.9500007629,51.0537,-0.0272348033041,-0.114,-0.5838,-0.6978,-0.00223748769957,38.0934,54.9258,52.9575,52.27,39.7343,7.1428,10.7289,1504877400
FBC20170909,1.9178,32.8604,32.2999992371,30.9426,0.707789778423,0.0092,0.1628,0.172,0.00028482972809,55.2446,31.4138,31.9015,32.262,60.2676,64.6789,55.0431,1504877400
KCAP20170909,0.16,3.457,3.42000007629,3.297,0.768750476837,0.0083,-0.0106,-0.0023,0.00242690053066,52.4319,3.4227,3.377,3.41,51.2928,66.6667,57.4074,1504877400
UBCP20170909,0.6308,12.1639,12.0500001907,11.5331,0.819435939656,0.0301,0.0338,0.0639,0.00249792527166,57.598,11.8642,11.8485,12.02,51.7819,88.8889,96.2963,1504877400
CP.TO20170909,8.79,197.5965,194.479995728,188.8065,0.64544888823,0.6881,-1.8676,-1.1794,0.00353815310118,48.6258,200.5503,193.2015,193.846,42.2743,70.9536,64.2581,1504877400
REN20170909,5.1508,30.3269,24.2800006866,25.1761,-0.173972841763,-0.2633,-0.7538,-1.0172,-0.010844316003,30.9879,29.836,27.7515,26.694,36.5475,4.4095,17.6575,1504877400
SMD.V20170909,0.088,0.548,0.479999989271,0.46,0.227272605354,-0.002,0.0063,0.0043,-0.0041666667598,47.0746,0.4855,0.504,0.498,57.406,25.0,27.7778,1504877400
TRUE20170909,1.1712,17.1856,16.8099994659,16.0144,0.679302822697,0.1433,-0.4836,-0.3403,0.00852468795673,43.111,18.5058,16.6,16.928,75.6596,56.5656,69.4738,1504877400
FANG20170909,7.8394,93.2492,88.9000015259,85.4098,0.445212838467,0.27,-0.3479,-0.0779,0.00303712030783,44.8875,90.2062,89.3295,91.368,72.3419,32.9773,63.1699,1504877400
GLOW20170909,0.0536,0.3158,0.280000001192,0.2622,0.332089574479,-0.0013,-0.0041,-0.0053,-0.00464285712309,46.4614,0.2943,0.289,0.28,45.6087,37.5,48.8636,1504877400
MRT-UN.TO20170909,0.666,14.361,14.1300001144,13.695,0.653153324986,0.0299,-0.0184,0.0115,0.00211606509256,50.6469,14.261,14.028,14.16,54.8567,43.2432,45.045,1504877400
JD20170909,5.62,44.841,41.1500015259,39.221,0.343238705672,-0.0492,-0.5076,-0.5567,-0.00119562571508,42.648,42.3858,42.031,41.602,61.495,48.7936,58.7629,1504877400
TRP.TO20170909,1.7576,63.5518,62.0900001526,61.7942,0.168297765469,-0.0577,-0.1474,-0.2051,-0.000929296180676,40.4696,62.9865,62.673,62.426,45.9269,17.3185,32.0355,1504877400
BNSO20170909,0.643,2.609,2.21000003815,1.966,0.379471287942,0.0047,-0.0969,-0.0921,0.00212669679587,41.1653,2.4762,2.2875,2.204,33.777,44.6429,44.6429,1504877400
OVBC20170909,3.4,32.65,30.5,29.25,0.367647058824,0.0807,-0.3074,-0.2268,0.00264590163934,41.6694,32.7192,30.95,31.31,54.6998,25.6097,31.1292,1504877400
MTL.TO20170909,0.8206,15.6743,15.1999998093,14.8537,0.422008054186,0.0347,-0.1015,-0.0668,0.00228289476549,46.4939,15.5605,15.264,15.368,39.3683,40.1786,67.1972,1504877400
COT20170909,1.0932,15.8961,15.4099998474,14.8029,0.555341975313,0.0248,0.1008,0.1256,0.00160934459738,51.5273,14.9757,15.3495,15.728,52.5087,45.9259,62.2222,1504877400
BFIN20170909,0.3568,16.0964,15.9300003052,15.7396,0.533633142309,-0.0346,0.1421,0.1075,-0.00217200246938,55.1952,15.416,15.918,15.946,48.6497,72.8571,67.1428,1504877400
NJR20170909,1.1032,43.9941,43.25,42.8909,0.325507614213,-0.13,0.3357,0.2057,-0.00300578034682,51.5149,42.0583,43.4425,43.28,55.9787,38.9312,32.7301,1504877400
ESSA20170909,0.7732,15.2011,14.8100004196,14.4279,0.494180573741,-0.0006,0.0261,0.0255,-4.05131656313e-05,48.4111,14.8702,14.8145,14.884,55.4008,35.6322,36.7816,1504877400
AC.TO20170909,1.7566,23.7808,22.0799999237,22.0242,0.0317658679871,-0.2532,0.7208,0.4676,-0.011467391344,47.9895,20.4063,22.9025,22.614,51.8824,3.0457,17.4201,1504877400
EFR.TO20170909,0.2972,2.3101,2.08999991417,2.0129,0.259420976344,-0.0072,0.0133,0.0061,-0.00344497621803,43.3141,2.1385,2.1615,2.17,41.7126,9.6774,22.5807,1504877400
ORC-B.V20170909,0.817,4.9075,4.40000009537,4.0905,0.378825086129,-0.038,0.1356,0.0976,-0.00863636344918,50.5806,4.1357,4.499,4.492,24.0568,20.0,29.3333,1504877400
PCTI20170909,0.5592,6.5426,6.17000007629,5.9834,0.333691123559,0.0178,-0.1416,-0.1239,0.00288492703078,41.3797,6.8092,6.263,6.232,39.8012,22.9508,29.5082,1504877400
KLIC20170909,1.0172,19.3891,18.4799995422,18.3719,0.106271669521,0.0611,-0.3817,-0.3207,0.00330627713818,38.6426,20.091,18.8805,18.938,24.6398,22.6087,49.2754,1504877400
AETI20170909,0.433,1.829,1.45000004768,1.396,0.124711426521,-0.0105,-0.0646,-0.0751,-0.00724137907221,37.8861,1.7045,1.6125,1.5,53.0866,16.6667,22.2222,1504877400
GRVY20170909,3.8854,20.7732,20.2999992371,16.8878,0.878210541273,0.011,0.735,0.746,0.000541871941548,66.5973,17.378,18.8305,19.368,73.1805,91.9831,75.3457,1504877400
OFG20170909,1.2494,9.6172,8.39999961853,8.3678,0.0257720654156,-0.0343,-0.2581,-0.2924,-0.00408333351877,36.5986,9.6733,8.9925,8.77,24.3583,0.0,4.2071,1504877400
CZZ20170909,1.7106,8.5418,7.96999979019,6.8312,0.665731199691,0.0081,0.2737,0.2818,0.00101631119363,59.3398,7.0577,7.6865,8.132,60.6066,58.7302,67.7423,1504877400
STZ20170909,7.9082,202.7651,202.38999939,194.8569,0.952568143149,0.2513,1.7767,2.028,0.0012416621412,71.6821,194.2448,198.811,201.688,75.3409,82.5417,86.721,1504877400
CME20170909,4.3302,128.1916,128.039993286,123.8614,0.964988519268,0.0697,0.6245,0.6942,0.000544361165689,58.643,124.5333,126.0265,126.782,58.5907,76.6113,64.825,1504877400
LCUT20170909,1.4914,17.5307,17.0499992371,16.0393,0.677684884713,0.106,-0.3009,-0.1949,0.00621700907585,45.0063,18.0417,16.785,17.08,40.3011,43.7499,45.8333,1504877400
KMPA20170909,0.3579,26.5533,26.3899993896,26.1954,0.543725592759,0.043,-0.1162,-0.0732,0.00162940511537,45.3736,26.8756,26.3744,26.4922,48.3017,35.8973,64.6619,1504877400
ABY20170909,1.019,21.5635,20.7900009155,20.5445,0.240923371469,-0.0559,-0.0703,-0.1262,-0.00268879257039,44.3182,20.9778,21.054,20.77,45.4025,25.8622,18.9655,1504877400
PRTK20170909,13.6668,30.6099,27.5,16.9431,0.772448561477,0.4359,1.2776,1.7135,0.0158509090909,67.8989,22.983,23.7765,27.46,74.0758,85.4369,83.3333,1504877400
KAI20170909,5.6398,88.2199,88.4000015259,82.5801,1.03193402707,0.1442,1.3615,1.5058,0.0016312216913,66.6707,80.7417,85.4,87.32,58.7579,85.7143,89.839,1504877400
RET-A.TO20170909,0.3409,4.4897,4.11000013351,4.1488,-0.113815976784,-0.017,-0.0368,-0.0537,-0.004136252907,34.9685,4.3898,4.3193,4.248,4.3851,50.7247,35.443,1504877400
OME20170909,0.8388,16.3244,15.9499998093,15.4856,0.553647841279,0.0306,-0.1603,-0.1297,0.00191849532075,48.2407,16.4608,15.905,15.83,56.1755,68.421,63.5478,1504877400
KVHI20170909,1.6706,12.0268,10.9499998093,10.3562,0.355441044694,-0.037,0.211,0.174,-0.00337899549265,47.8065,10.4513,11.1915,11.456,40.2448,47.5,62.5,1504877400
JYNT20170909,1.6692,4.9426,4.90999984741,3.2734,0.980469594663,0.1057,0.1664,0.2721,0.0215274955774,82.3968,3.8545,4.108,4.752,89.4429,88.2353,83.8235,1504877400
BAK20170909,2.6898,25.6384,25.3799991608,22.9486,0.90393306594,0.1143,0.3516,0.466,0.00450354624821,60.5608,23.0395,24.2935,25.24,55.4784,65.3846,76.3579,1504877400
VNR.TO20170909,0.5242,22.9866,22.7900009155,22.4624,0.624954054802,-0.0167,0.1615,0.1448,-0.000732777504569,58.2822,22.3138,22.7245,22.748,57.0284,67.3471,53.0614,1504877400
LPG20170909,1.285,7.481,7.23999977112,6.196,0.81245118375,0.1181,-0.0854,0.0327,0.0163121552118,53.8381,7.4328,6.8385,7.326,71.8868,66.3093,81.0241,1504877400
EKSO20170909,0.6532,1.6576,1.12000000477,1.0044,0.176974900135,-0.0036,-0.16,-0.1636,-0.0032142857006,33.7703,1.7757,1.331,1.1584,22.1594,17.2414,19.7584,1504877400
CUB20170909,2.5754,43.9702,43.5999984741,41.3948,0.856254746494,0.2983,-0.6577,-0.3594,0.00684174335871,51.4098,45.035,42.6825,43.28,65.8882,79.6609,82.3508,1504877400
BYD20170909,1.1696,26.8453,26.6399993896,25.6757,0.824469382394,0.0331,0.1748,0.2079,0.00124249252096,57.6807,25.7192,26.2605,26.6,63.6136,79.5031,86.6175,1504877400
GCI20170909,0.9232,8.8811,8.36999988556,7.9579,0.446382025086,0.03,-0.0254,0.0046,0.00358422943969,45.4286,8.6415,8.4195,8.668,69.9003,32.9787,57.4468,1504877400
RGS20170909,5.0824,14.2882,12.8100004196,9.2058,0.709153238552,0.0848,0.6077,0.6925,0.00661982804233,67.6816,10.791,11.747,12.998,71.4313,75.1979,76.7931,1504877400
DSKX20170909,0.059,0.073,0.035000000149,0.014,0.355932205915,0.0006,-0.012,-0.0114,0.0171428570699,19.0767,0.0728,0.0435,0.032,14.3019,66.6667,45.5556,1504877400
PRLB20170909,3.9606,73.2528,73.1500015259,69.2922,0.974044721981,0.1321,0.1337,0.2658,0.00180587829452,59.7054,70.2942,71.2725,72.17,63.1107,97.8948,80.0954,1504877400
RSYS20170909,0.2514,1.6422,1.52999997139,1.3908,0.553699170206,0.0641,-0.2257,-0.1617,0.04189542562,36.7822,2.429,1.5165,1.554,59.9244,55.1724,70.2427,1504877400
ARY.V20170909,0.0174,0.0612,0.0500000007451,0.0438,0.3563218819,0.0001,-0.0026,-0.0025,0.0019999999702,43.4961,0.0598,0.0525,0.05,23.8192,0.0,0.0,1504877400
LMD.V20170909,0.0154,0.0622,0.0599999986589,0.0468,0.857142770058,0.0002,0.0015,0.0016,0.00333333340784,61.6908,0.0513,0.0545,0.056,14.5853,100.0,72.2222,1504877400
SSW20170909,1.2228,7.6194,6.84999990463,6.3966,0.370788276605,-0.0536,0.135,0.0814,-0.00782481762719,47.197,6.7082,7.008,7.0,47.5232,15.2,20.0,1504877400
NAN.V20170909,0.0128,0.0829,0.0750000029802,0.0701,0.382812732831,-0.0001,0.0017,0.0016,-0.00133333328035,49.1042,0.0721,0.0765,0.079,34.8095,33.3333,55.5555,1504877400
NGHCP20170909,0.9231,26.1654,25.6800003052,25.2423,0.47416347652,-0.0095,0.0237,0.0142,-0.000369937690308,49.8026,25.662,25.7039,25.7658,40.4759,32.7533,30.5639,1504877400
MAC.V20170909,0.0239,0.0502,0.0399999991059,0.0263,0.573221719913,-0.0003,0.0005,0.0002,-0.00750000016764,59.0456,0.0341,0.0383,0.036,39.5604,33.3333,11.1111,1504877400
EPS.TO20170909,0.2054,3.1602,2.97000002861,2.9548,0.07400208671,0.0005,-0.0015,-0.0009,0.000168350166728,40.6555,3.0763,3.0575,3.092,34.3299,10.5263,70.1754,1504877400
VGL.V20170909,0.5192,1.1861,0.899999976158,0.6669,0.448959892446,0.0017,-0.0421,-0.0404,0.00188888893893,46.8418,0.9348,0.9265,0.886,19.3444,62.5,58.3437,1504877400
SXE20170909,0.439,2.5645,2.16000008583,2.1255,0.0785878948307,0.0041,-0.1036,-0.0995,0.00189814807272,36.3182,2.7152,2.345,2.308,45.7193,7.9365,29.9603,1504877400
OSN20170909,0.3836,2.0178,1.63999998569,1.6342,0.015119879288,-0.0037,-0.0983,-0.1021,-0.00225609758065,34.861,2.0793,1.826,1.744,33.2435,25.0,27.7778,1504877400
WTM20170909,23.9916,874.8238,864.479980469,850.8322,0.568856619348,-0.1141,1.287,1.1729,-0.000131986862134,51.4879,862.4987,862.828,864.528,53.3803,36.5088,22.722,1504877400
BTG20170909,0.5364,2.8992,2.75999999046,2.3628,0.740492152243,0.0296,0.0321,0.0618,0.0107246377182,55.9462,2.6677,2.631,2.812,70.2362,70.7317,81.3008,1504877400
ENV20170909,2.159,44.487,43.5,42.328,0.542843909217,-0.1607,0.8856,0.7249,-0.00369425287356,56.4936,40.5267,43.4075,43.54,48.0448,84.6154,81.0257,1504877400
RBS20170909,0.4634,6.8492,6.5,6.3858,0.246439361243,-0.0259,-0.0291,-0.055,-0.00398461538462,44.2348,6.6102,6.6175,6.484,38.2264,43.75,17.9447,1504877400
MQR.V20170909,0.096,0.408,0.395000010729,0.312,0.864583445092,0.0035,0.014,0.0175,0.008860759253,64.3362,0.3364,0.36,0.391,77.5071,71.4286,69.8413,1504877400
